Wall time,Step,Value
1562129044.2488022,1907,0.007500000298023224
1562129088.2736921,1911,0.002500000176951289
1562129142.6750774,1916,0.00947368424385786
1562129152.9748971,1917,0.002894737059250474
1562129208.411759,1922,0.009864864870905876
1562129219.3510675,1923,0.0014102566055953503
1562129229.7764633,1924,0.011176470667123795
1562129274.8669648,1928,0.0018181820632889867
1562129287.2414894,1929,0.005975610110908747
1562129331.9603028,1933,0.0014102566055953503
1562129354.3408954,1935,0.002692307811230421
1562129378.5020382,1937,0.0021428572945296764
1562129400.9940677,1939,0.007500000298023224
1562129412.5393257,1940,0.007500000298023224
1562129423.7566354,1941,0.006842105649411678
1562129446.7950988,1943,0.006904762238264084
1562129458.1445882,1944,0.013055555522441864
1562129516.3233001,1949,0.00525641068816185
1562129549.9825203,1952,0.0014102566055953503
1562129573.1619031,1954,-0.00012195103772683069
1562129607.1141627,1957,0.0012500002048909664
1562129642.0176356,1960,0.0033333336468786
1562129676.2743986,1963,0.00525641068816185
1562129698.9793518,1965,-0.000454545282991603
1562129769.4291308,1971,0.00445945980027318
1562129780.8840215,1972,0.010277777910232544
1562129803.6364243,1974,0.008513513952493668
1562129826.4790661,1976,0.0019444446079432964
1562129930.8796954,1985,0.002894737059250474
1562129941.8493361,1986,0.00525641068816185
1562129953.1314173,1987,0.005000000353902578
1562129964.5739298,1988,0.0015789475291967392
1562130101.0004907,2000,0.005810811184346676
1562130124.5649712,2002,0.007162162568420172
1562130147.0027947,2004,0.001976744504645467
1562130168.9790592,2006,0.003974359016865492
1562130214.7156506,2010,-0.0013414632994681597
1562130226.2378225,2011,0.007820513099431992
1562130237.7240818,2012,0.004722222685813904
1562130260.3559396,2014,0.005975610110908747
1562130272.1838043,2015,0.00525641068816185
1562130307.7596416,2018,0.0014102566055953503
1562130330.581223,2020,0.00815789494663477
1562130354.049314,2022,0.0021951221860945225
1562130413.4586082,2027,0.002894737059250474
1562130447.2595217,2030,0.005975610110908747
1562130469.6321027,2032,0.003974359016865492
1562130481.878512,2033,0.007820513099431992
1562130504.390878,2035,0.003536585718393326
1562130538.6005137,2038,0.007500000298023224
1562130573.902589,2041,0.00815789494663477
1562130597.3707366,2043,0.005810811184346676
1562130631.5654185,2046,0.005810811184346676
1562130665.6111388,2049,0.005810811184346676
1562130677.2045226,2050,0.012105263769626617
1562130712.1570225,2053,0.0055263158865273
1562130734.0431995,2055,0.005000000353902578
1562130745.4356468,2056,0.010277777910232544
1562130837.6986158,2064,0.006842105649411678
1562130849.9178212,2065,0.005810811184346676
1562130872.7681916,2067,0.00445945980027318
1562130929.7092388,2072,0.011029412038624287
1562130986.6699407,2077,0.010277777910232544
1562130998.1932418,2078,0.006538461893796921
1562131009.03739,2079,0.009705882519483566
1562131032.762463,2081,0.006842105649411678
1562131044.7203517,2082,0.006842105649411678
1562131066.9992385,2084,0.00525641068816185
1562131090.581369,2086,0.007500000298023224
1562131125.6700757,2089,0.011250000447034836
1562131136.8351476,2090,0.0014102566055953503
1562131183.0837069,2094,0.006111111491918564
1562131240.266451,2099,0.002692307811230421
1562131263.691878,2101,0.0055263158865273
1562131333.512151,2107,0.00947368424385786
1562131345.1048656,2108,0.005810811184346676
1562131356.293541,2109,0.008888889104127884
1562131367.8439791,2110,0.006111111491918564
1562131379.0013468,2111,0.013571429066359997
1562131414.0870712,2114,0.012647058814764023
1562131436.8497887,2116,0.002894737059250474
1562131470.9050467,2119,0.001097561209462583
1562131482.308897,2120,0.009864864870905876
1562131517.2025898,2123,0.005810811184346676
1562131540.0746233,2125,0.0101515157148242
1562131562.2941318,2127,0.011666666716337204
1562131573.6138282,2128,0.003536585718393326
1562131584.5323563,2129,0.005810811184346676
1562131631.3383474,2133,0.0055263158865273
1562131677.2209284,2137,0.009705882519483566
1562131689.5820174,2138,0.0055263158865273
1562131700.8038661,2139,0.005000000353902578
1562131746.1558275,2143,0.010384615510702133
1562131758.473125,2144,0.010000000707805157
1562131781.7935581,2146,0.010714286006987095
1562131793.0974429,2147,0.006842105649411678
1562131815.7068534,2149,0.003750000149011612
1562131827.358939,2150,0.0015789475291967392
1562131838.6475706,2151,0.011666666716337204
1562131861.2967,2153,0.009285714477300644
1562131873.2646437,2154,0.011666666716337204
1562131884.794806,2155,0.003108108416199684
1562131896.3522935,2156,0.008414634503424168
1562131930.2619119,2159,0.005975610110908747
1562131952.4584875,2161,0.005810811184346676
1562131964.8034341,2162,0.008750000037252903
1562132034.905713,2168,0.002692307811230421
1562132046.2051945,2169,0.007162162568420172
1562132057.9103599,2170,0.00676470622420311
1562132104.0156105,2174,0.0055263158865273
1562132125.4209464,2176,0.011666666716337204
1562132148.8009014,2178,0.007500000298023224
1562132194.8309116,2182,0.010714286006987095
1562132275.4535646,2189,0.008750000037252903
1562132309.9591217,2192,0.006538461893796921
1562132334.0260162,2194,0.00525641068816185
1562132357.1290188,2196,0.005000000353902578
1562132368.6624222,2197,-0.003809523768723011
1562132415.4209938,2201,0.001976744504645467
1562132438.385553,2203,0.007500000298023224
1562132450.247739,2204,0.007361111231148243
1562132461.6925805,2205,0.0012500002048909664
1562132495.4496634,2208,0.006111111491918564
1562132507.6651525,2209,0.004210526589304209
1562132542.2870667,2212,0.0055263158865273
1562132553.6287434,2213,0.00815789494663477
1562132587.600431,2216,0.009705882519483566
1562132622.2334747,2219,0.004210526589304209
1562132667.5182965,2223,0.006538461893796921
1562132735.7310147,2229,0.008750000037252903
1562132747.4410067,2230,-0.00055555539438501
1562132783.0756488,2233,0.008513513952493668
1562132794.3756456,2234,0.002500000176951289
1562132817.0863936,2236,0.00445945980027318
1562132840.0981007,2238,0.003974359016865492
1562132851.1836092,2239,0.00525641068816185
1562132875.0341198,2241,0.004756097681820393
1562132886.6415167,2242,0.002500000176951289
1562132910.2735288,2244,0.0033333336468786
1562132921.9016144,2245,0.00445945980027318
1562132933.8365157,2246,0.003750000149011612
1562132945.2517748,2247,0.0023170735221356153
1562132968.9011164,2249,0.0016216218937188387
1562132991.8050983,2251,0.010277777910232544
1562133003.5696614,2252,0.010714286006987095
1562133049.509651,2256,0.00947368424385786
1562133061.8417828,2257,-0.00023809506092220545
1562133084.4347868,2259,0.0017567569157108665
1562133119.1894858,2262,0.00972972996532917
1562133142.1418664,2264,0.011081081815063953
1562133177.0578573,2267,0.009705882519483566
1562133247.0450103,2273,0.0055263158865273
1562133316.69975,2279,0.008235294371843338
1562133363.6660845,2283,0.00445945980027318
1562133397.5168064,2286,0.007820513099431992
1562133455.1115,2291,0.003750000149011612
1562133478.1107295,2293,0.005810811184346676
1562133511.9472358,2296,0.002692307811230421
1562133580.6816144,2302,0.009705882519483566
1562133591.714785,2303,0.006428571883589029
1562133615.389777,2305,-0.00023809506092220545
1562133650.1615455,2308,0.009285714477300644
1562133683.8616986,2311,0.008888889104127884
1562133695.0110838,2312,0.009285714477300644
1562133707.0223932,2313,0.011666666716337204
1562133810.2982163,2322,0.010384615510702133
1562133821.455641,2323,0.0062500000931322575
1562133833.5091946,2324,0.0062500000931322575
1562133845.3555083,2325,0.007162162568420172
1562133868.371861,2327,0.002894737059250474
1562133892.5542536,2329,0.010384615510702133
1562133927.1353765,2332,0.00815789494663477
1562133985.8134553,2337,0.0023170732893049717
1562134008.4823713,2339,0.004210526589304209
1562134019.7500737,2340,0.007857142947614193
1562134031.26611,2341,0.008513513952493668
1562134042.8361893,2342,0.007162162568420172
1562134135.8292391,2350,0.012105263769626617
1562134239.1699378,2359,0.0038235296960920095
1562134297.3448114,2364,0.008235294371843338
1562134355.3226993,2369,0.002894737059250474
1562134390.0724022,2372,0.005810811184346676
1562134401.2838914,2373,0.008235294371843338
1562134435.826354,2376,0.006538461893796921
1562134481.6762288,2380,0.0055263158865273
1562134516.090154,2383,0.005000000353902578
1562134539.5418806,2385,0.006538461893796921
1562134562.5701013,2387,0.008235294371843338
1562134596.7920253,2390,0.015312500298023224
1562134631.9490316,2393,0.015294117853045464
1562134643.7894964,2394,0.012142857536673546
1562134654.9644046,2395,0.002692307811230421
1562134677.465321,2397,0.008750000037252903
1562134769.767957,2405,0.00445945980027318
1562134792.2499747,2407,0.0101515157148242
1562134816.3929307,2409,0.005714286118745804
1562134839.771584,2411,0.006111111491918564
1562134896.5664434,2416,0.003750000149011612
1562134954.9166698,2421,0.0071951220743358135
1562135000.6058328,2425,0.010714286006987095
1562135046.6319287,2429,0.0052941180765628815
1562135057.5242555,2430,0.008888889104127884
1562135068.7976103,2431,0.0038235296960920095
1562135115.0586417,2435,0.004756097681820393
1562135149.5994022,2438,0.0071951220743358135
1562135184.810278,2441,0.007857142947614193
1562135240.8991146,2446,0.010714286006987095
1562135275.6219974,2449,0.009285714477300644
1562135298.2606814,2451,0.01121621672064066
1562135343.8589435,2455,0.006111111491918564
1562135355.5807867,2456,0.002692307811230421
1562135367.5048454,2457,0.0035714288242161274
1562135378.6770482,2458,0.005810811184346676
1562135401.7302752,2460,0.005975610110908747
1562135424.2076118,2462,0.011666666716337204
1562135458.3245213,2465,0.007500000298023224
1562135492.211683,2468,0.0015789475291967392
1562135503.6564155,2469,0.01121621672064066
1562135526.819753,2471,0.01121621672064066
1562135550.5717561,2473,0.006428571883589029
1562135631.8123915,2480,0.015312500298023224
1562135677.6219344,2484,0.009285714477300644
1562135700.9461246,2486,0.00525641068816185
1562135723.7596307,2488,0.003974359016865492
1562135747.1609952,2490,0.00525641068816185
1562135758.3580177,2491,0.0055263158865273
1562135781.264859,2493,0.013918919488787651
1562135815.7951887,2496,0.006842105649411678
1562135839.3824706,2498,0.0021428572945296764
1562135873.5892944,2501,0.006538461893796921
1562135896.8683963,2503,0.0023170732893049717
1562135931.7694638,2506,0.014117647893726826
1562135943.232394,2507,0.002500000176951289
1562135954.5394897,2508,0.007162162568420172
1562136071.3169396,2518,0.012142857536673546
1562136083.3556678,2519,0.015833333134651184
1562136107.1545079,2521,0.00676470622420311
1562136119.1890187,2522,0.0021428572945296764
1562136130.4913497,2523,0.015312500298023224
1562136142.2370853,2524,0.004756097681820393
1562136176.9097788,2527,0.009102564305067062
1562136187.920164,2528,0.006428571883589029
1562136211.4282832,2530,0.003974359016865492
1562136245.8473806,2533,0.0009523811750113964
1562136268.7929938,2535,0.008513513952493668
1562136291.9418402,2537,0.0005555557436309755
1562180202.4790287,2539,0.015833333134651184
1562180793.6981263,2553,0.0052941180765628815
1562180806.9964557,2554,0.01034482754766941
1562180846.6887512,2557,0.01758064515888691
1562180875.1925054,2559,0.0014102566055953503
1562180902.1178775,2561,0.0019444446079432964
1562180929.114462,2563,0.007162162568420172
1562180956.3814945,2565,0.010000000707805157
1562180969.444134,2566,0.010625000111758709
1562181012.6575122,2569,0.005810811184346676
1562181095.6553888,2575,0.00863636378198862
1562181109.1110525,2576,0.012241379357874393
1562181161.3158727,2580,0.007500000298023224
1562181205.0670588,2583,0.006111111491918564
1562181246.6803005,2586,0.017222221940755844
1562181274.887078,2588,0.012187500484287739
1562181288.9927456,2589,0.0101515157148242
1562181344.9936182,2593,0.007121212314814329
1562181398.6612341,2597,0.0019444446079432964
1562181440.8049152,2600,0.011029412038624287
1562181455.0861065,2601,0.00863636378198862
1562181469.166024,2602,0.0033333336468786
1562181483.0968373,2603,0.013749999925494194
1562181524.8740556,2606,0.008888889104127884
1562181580.5303874,2610,0.0055263158865273
1562181608.1251183,2612,0.009062500670552254
1562181661.1787415,2616,0.014696969650685787
1562181674.9274752,2617,0.00863636378198862
1562181701.6979828,2619,0.004677419550716877
1562181715.4224758,2620,0.010625000111758709
1562181783.2022636,2625,0.0052941180765628815
1562181825.8957136,2628,0.009062500670552254
1562181839.5520878,2629,0.013181818649172783
1562181866.5711584,2631,0.013518518768250942
1562181894.2651193,2633,0.011666666716337204
1562181920.7775285,2635,0.02092592604458332
1562181933.2918737,2636,0.012187500484287739
1562181974.465685,2639,0.009285714477300644
1562181988.7080178,2640,0.0033333336468786
1562182003.3749218,2641,0.005147058982402086
1562182017.2699635,2642,0.012580645270645618
1562182059.4075048,2645,0.003108108416199684
1562182074.276834,2646,0.0070270271971821785
1562182101.9887605,2648,0.0025757579132914543
1562182183.8503642,2654,0.002812500111758709
1562182225.0939486,2657,0.005000000353902578
1562182266.8895102,2660,0.013333333656191826
1562182280.3963068,2661,0.012857142835855484
1562182337.1320264,2665,0.011176470667123795
1562182417.9765646,2671,0.002692307811230421
1562182512.006178,2678,0.015312500298023224
1562182595.1416934,2684,0.012187500484287739
1562182650.1738405,2688,0.011666666716337204
1562182678.5120187,2690,0.007162162568420172
1562182748.6372254,2695,0.006111111491918564
1562182776.9877048,2697,0.004090909380465746
1562182791.4844875,2698,0.005000000353902578
1562182819.5895889,2700,0.011176470667123795
1562182875.4213657,2704,0.004375000484287739
1562182931.6406822,2708,0.0056060608476400375
1562182945.1805634,2709,0.010000000707805157
1562183000.235105,2713,0.017222221940755844
1562183055.782799,2717,0.012187500484287739
1562183097.7650976,2720,0.016718750819563866
1562183180.8676744,2726,0.008888889104127884
1562183194.6656644,2727,0.00863636378198862
1562183222.692686,2729,0.013749999925494194
1562183300.1344528,2735,0.019999999552965164
1562183354.9994142,2739,0.008333333767950535
1562183409.6796644,2743,0.0017567569157108665
1562183437.4441464,2745,0.00445945980027318
1562183451.4108639,2746,0.009516129270195961
1562183465.2672803,2747,0.013333333656191826
1562183506.5220473,2750,0.006666666828095913
1562183520.0127141,2751,0.0101515157148242
1562183590.3328233,2756,0.014354838989675045
1562183617.598664,2758,0.00676470622420311
1562183673.4408374,2762,0.007343750447034836
1562183687.0185795,2763,0.009516129270195961
1562183700.4756951,2764,0.009285714477300644
1562183715.2464492,2765,0.009705882519483566
1562183729.293327,2766,0.007121212314814329
1562183743.865878,2767,0.011176470667123795
1562183757.9108114,2768,0.017222221940755844
1562183785.6474438,2770,0.0101515157148242
1562183869.4851105,2776,0.012741935439407825
1562183911.97741,2779,0.009062500670552254
1562183994.5171342,2785,0.018437501043081284
1562184049.5851893,2789,0.00863636378198862
1562184177.0705626,2798,0.01596774160861969
1562184191.3347154,2799,0.004375000484287739
